dataset,scenario,gcm,rcm,variant,version,frequency,variable,year,relative_path,file_name,size_bytes,name_size_sha256
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2035,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20350101000000-20351231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20350101000000-20351231230000.nc,4014809432,e669acbdf06ef13d3b9b7c0899204c4822057dfb7e55ef4bf221576f126ca017
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2036,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20360101000000-20361231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20360101000000-20361231230000.nc,4024486645,602e781704c4d8b337056117469840c90fb9cc864b78794fac4ac8ac2d7256d3
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2037,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20370101000000-20371231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20370101000000-20371231230000.nc,4016887641,889f1f3b7430e3b77006e5267a9d325a8f9205baf0f8e52aa30657ab4ea8f540
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2038,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20380101000000-20381231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20380101000000-20381231230000.nc,4018025435,b604088066d38255bf1285a1ca66d403e2f38c2387045ec7a37777fe10f5278a
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2039,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20390101000000-20391231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20390101000000-20391231230000.nc,4013872936,8da14df61b3f4f747e9a04565147da9b64c4491cb9b31ce966d8686a12c50ab5
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2040,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20400101000000-20401231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20400101000000-20401231230000.nc,4028039491,dfb99532224e3c5709bdcaa81c826c5771f230f0643e45cabea5763085b6fd32
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2041,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20410101000000-20411231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20410101000000-20411231230000.nc,4023774177,09b7dee047b98bc5c4fd1059420ce1ad31e60addb1a83feb79f66ceb2c3261e0
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2042,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20420101000000-20421231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20420101000000-20421231230000.nc,4017245519,6b4994cfc83cfb2c16bea03275ae0ff6336f083987c555f6ebd4486ef69b53c5
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2043,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20430101000000-20431231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20430101000000-20431231230000.nc,4016937911,f9fe1716be05fc47baad6aa628c42cff2789ae7da9f83499211526e4bd5cbd6e
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2044,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20440101000000-20441231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20440101000000-20441231230000.nc,4031497742,08e402b579f801e9aaf0e5ff38fce87ec67029f8d86d837dd2a4a6e4033a7061
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2045,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20450101000000-20451231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20450101000000-20451231230000.nc,4016283019,bd5d0d902955a46ce432e4021ecca38709ff85cfc9e5d70ec4610f471334b099
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2046,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20460101000000-20461231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20460101000000-20461231230000.nc,4027750548,27bc7a16b2111ff727614cb0a0cd1c259b7f8f534320cc395dfc329203052b63
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2047,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20470101000000-20471231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20470101000000-20471231230000.nc,4015330132,16c5f164c0bf4eb7db3dd6080e11b3541a02a109fa5b65915cac7c4dc49b693c
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2048,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20480101000000-20481231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20480101000000-20481231230000.nc,4026405329,d34e28d9ac573ac96b16d88459cb638d72f1eb5a6d78de51b30685a54a6bf1e4
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2049,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20490101000000-20491231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20490101000000-20491231230000.nc,4021190746,2d05dcec845500f42b522aaaf63ca93de64c51b31719b015df96dd109a825bd2
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2050,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20500101000000-20501231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20500101000000-20501231230000.nc,4014448029,4023d262071956ba9b208e819c3ad3cf58a832abc753a59656cf8c13bb007d86
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2051,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20510101000000-20511231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20510101000000-20511231230000.nc,4018383337,8577eff782e36ccc22f4dadc3d847e3f53d964543dd9cb1f77a426f661e9eaa3
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2052,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20520101000000-20521231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20520101000000-20521231230000.nc,4026877675,37f0a0d63145c45ed88cc1b74721c39dea63693fa742936c760465203a9552f6
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2053,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20530101000000-20531231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20530101000000-20531231230000.nc,4008700821,f047e370ff941e58abcf9b252c6ca1c089eee4659d6369f645a529aec40389fe
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2054,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20540101000000-20541231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20540101000000-20541231230000.nc,4013240580,e7911daac1589a0e5fb79804014feee1efac43d0bb82cc856262dc4fdaf67437
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2055,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20550101000000-20551231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20550101000000-20551231230000.nc,4011352226,b13b57d18106f1cd70c30a6b705a89fc8faddfedb901ffa6c6b0a4fd91dbcc8e
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2056,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20560101000000-20561231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20560101000000-20561231230000.nc,4028901678,ce3f7c7d2d6dff74bd1c80180138a7305169130fed04adedd07c577c0f2f65b2
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2057,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20570101000000-20571231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20570101000000-20571231230000.nc,4011821602,3167a7aacdb5dfe6bf5d3c4ae96344c2f667b3ced736b2a60fc5cba488f1ba9c
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2058,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20580101000000-20581231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20580101000000-20581231230000.nc,4013741845,1aecbc7cb3b241a038a44bc2179053e7054870dad133b4777b8054c8f3740009
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2059,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20590101000000-20591231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20590101000000-20591231230000.nc,4010794645,9dee01feaa0ea1e74f5b50dfaae78061491b2c4992367c4ce082516e32bad1d6
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2060,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20600101000000-20601231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20600101000000-20601231230000.nc,4031142352,3fdd6443ab9f0c45801f14c7066b2a51173c9603444a3d53c3828d2c23b27435
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2061,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20610101000000-20611231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20610101000000-20611231230000.nc,4025550555,86aa17c3d4dbadabb642589fd769f70ec0c98eb1c9c3879326e0cee133136715
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2062,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20620101000000-20621231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20620101000000-20621231230000.nc,4017368010,87b23f42dd4f64a25e22a993d0b8da701931091491b41bafc5f7d74bbe6d0c3f
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2063,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20630101000000-20631231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20630101000000-20631231230000.nc,4016997758,ff58913aa6e963e501da350c98c604155b8358b10cf2754f6e00b4b66676147e
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2064,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20640101000000-20641231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20640101000000-20641231230000.nc,4025455367,ed83b99b4fe2cfaa3ff6585c2b7d52e2368132301e4e69765d6c1a6dbfdb9c80
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2065,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20650101000000-20651231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20650101000000-20651231230000.nc,4016815728,6e50cc14c5e4b0b403719f9cf22c37176b0364c9c7ee2585b019786a584972ea
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2066,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20660101000000-20661231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20660101000000-20661231230000.nc,4009912247,90e0be370f7aff427cc1f24b9fcf450351eed35c66b6475d2df118b6e88ddc12
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2067,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20670101000000-20671231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20670101000000-20671231230000.nc,4005737519,69e0aada1df7e8037984d57932639ad32d277d89101f21383b81fee831b079ff
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP370,SSP370,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2068,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp370/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20680101000000-20681231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp370_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20680101000000-20681231230000.nc,4023818989,1bcf1fe524fc73879e71d45ea1e881c2eece74b46e1a14ad26dfd49f05ae087c
